Id,date,time,Username,Tweet,Language,Reply_Count,Retweet_Count,Likes_Count,Hashtags,Views
1.50963e+18,3/31/2022,23:28:04,shashj,"@Jimmytidey I don't think he's necessarily referring only to UK equip, but I could be wrong. I did not hear the original interview.",en,0,0,2,[],50
1.50963e+18,3/31/2022,23:29:59,nexta_tv,??#Georgia participates in all international financial sanctions that were imposed against #Russia because of the war in #Ukraine. This was stated by the President of the Republic Salome Zurabishvili on the air of the CNN TV channel.  https://t.co/H65KczOx2p,en,44,345,2852,"['georgia', 'russia', 'ukraine']",71300
1.50963e+18,3/31/2022,23:30:00,uaweapons,"#Ukraine: A claimed withdrawing VDV convoy in #Kyiv Oblast was attacked by Ukrainian forces, with 2-3 BMD-2 airborne infantry fighting vehicles completely destroyed.   Extremely gruesome scenes.  https://t.co/gGuz2D9CJT",en,60,272,2497,"['ukraine', 'kyiv']",62425
1.50963e+18,3/31/2022,23:30:02,thestudyofwar,@TheStudyofWars @gen_jackkeane appeared with @marthamaccallum to explain the ongoing US strategy toward the #Russian invasion of #Ukraine and the changing conditions that warrant a new approach.  Watch the segment here:   https://t.co/m5tgFKs7C2,en,14,11,69,"['russian', 'ukraine']",1725
1.50963e+18,3/31/2022,23:30:44,nexta_tv,The United States supports the refusal of other Western countries to pay in rubles for #Russian natural gas supplies.  https://t.co/qjiytNApfx,en,39,236,2436,['russian'],60900
1.50963e+18,3/31/2022,23:33:56,shashj,Is it really true that a Su-27 or MiG-29 pilot can hop into an F-16 and fly it with 2-3 weeks of training?,en,83,39,181,[],4525
1.50963e+18,3/31/2022,23:35:31,hannaliubakova,"Lukashenko said at a meeting with the governor of the Penza region that without #Belarus, the war in Ukraine wouldnt be possible. The press service published but quickly edited the quote. I hope folks in the Hague would use it for future prosecution - I have it saved in a cache  https://t.co/wnucZWNkTF",en,20,277,861,['belarus'],21525
1.50963e+18,3/31/2022,23:39:14,shashj,@mcmspaeth Why would they have F16 exp?,en,11,0,3,[],75
1.50963e+18,3/31/2022,23:39:44,ralee85,"Video of Russian forces, presumably naval infantrymen, in Mariupol near the Azovstal plant with BTR-82A and a Kord or NSV heavy machine gun.  https://t.co/ZreREv8okH  https://t.co/LfTZcDvq0H",en,60,193,500,[],12500
1.50963e+18,3/31/2022,23:41:22,shashj,"@ParanoidFactoid If they think- no, I think its reasonable to apply ones own judgment to it before transferring large, expensive and scarce airframes.",en,1,0,5,[],125
1.50963e+18,3/31/2022,23:41:53,ralee85,Second half of that video. 2/  https://t.co/yetBUitVcR,en,24,64,209,[],5225
1.50963e+18,3/31/2022,23:44:19,shashj,"@pwnallthethings Yeah, cutting that by a third doesnt seem sensible. Even six weeks sounds pretty quick!",en,9,0,29,[],725
1.50963e+18,3/31/2022,23:47:25,uaweapons,#Ukraine: The main gun of a Russian 152mm 2S3 Akatsiya SPG can be seen grazing peacefully after a forced retirement in #Kharkiv Oblast.  https://t.co/euspd7dHo3,en,32,278,2593,"['ukraine', 'kharkiv']",64825
1.50963e+18,3/31/2022,23:47:37,ralee85,Russian MoD video reportedly showing a Krasnopol artillery strike on a Ukrainian defensive position.   https://t.co/O57LPR3M8f  https://t.co/czp4um8GDc,en,9,47,152,[],3800
1.50963e+18,3/31/2022,23:49:59,shashj,It turns out that Sean Penn has unusually specific thoughts on this topic.,en,19,15,158,[],3950
1.50963e+18,3/31/2022,23:52:03,kylejglen,Just learned that Americans pronounce Craig as Creg and I'm furious.,en,35,3,85,[],2125
1.50964e+18,3/31/2022,23:53:45,shashj,"@Operation_Ryan @Ilmarinen7 They have assurances, not guarantees, and the distinction was important and understood at the time.",en,3,0,6,[],150
1.50964e+18,3/31/2022,23:55:14,ralee85,@SkyNews report by @AlexCrawfordSky in Irpin after being retaken by Ukrainian forces. The video shows a semi-submerged Ukrainian Strela-10 air defense system.  https://t.co/eoY0U2y4No  https://t.co/GOQyhJW3at,en,14,170,439,[],10975
1.50964e+18,3/31/2022,23:55:23,liveuamap,"Head of L'viv regional administration: no explosions, strikes in L'viv region. Technical process at one of enterprises could be mistaken with an explosion and rumours shared over social media  https://t.co/DIg1bNYO0V  #Ukraine",en,0,23,95,['ukraine'],2375
1.50964e+18,3/31/2022,23:56:32,shashj,"@blob_watcher @pwnallthethings But if you cut out the coffee breaks, ejector seat modules and play the tapes at 1.5x speed?",en,2,0,11,[],275
1.50964e+18,3/31/2022,23:56:37,konrad_muzyka,"@THEREALBRAMMER Yes, I expect a large redeployment towards Donbas.",en,0,0,3,[],75
1.50964e+18,3/31/2022,23:56:50,uaweapons,#Ukraine: A damaged and abandoned BM-21 Grad pattern MRL of the Russian Army; likely in #Kyiv Oblast.  https://t.co/sUHoMUgdTq,en,19,213,2272,"['ukraine', 'kyiv']",56800
1.50964e+18,3/31/2022,23:57:55,ralee85,Russian MoD video reportedly showing UCAV strikes on Ukrainian MLRS. Hard to tell what was hit.   https://t.co/DEoh0VtkZc  https://t.co/4gU4GruAvg,en,30,50,215,[],5375
1.50964e+18,3/31/2022,23:58:28,uaweapons,#Ukraine: Destroyed Russian vehicles seen from a Ukrainian drone; unfortunately ID is very hard but they appear to be a supply truck and BMP/MT-LB.  https://t.co/fi22Xyf160,en,13,174,1562,['ukraine'],39050
1.50964e+18,4/1/2022,0:00:03,shashj,Johnson is said to be keen for the US to provide Ukraine with anti-ship missiles and more advanced air defence systems,en,4,29,201,[],5025
1.50964e+18,4/1/2022,0:00:48,shashj,@blob_watcher Or surgery.,en,1,0,7,[],175
1.50964e+18,4/1/2022,0:00:55,nexta_tv,The #French authorities arrested two helicopters of oligarch Alisher Usmanov with a total value of 26 million dollars.  https://t.co/gjQixW6xHj,en,46,295,2278,['french'],56950
1.50964e+18,4/1/2022,0:01:32,ralee85,UAV footage of Hostomel airport reportedly from today. It appears Russian forces have left.  https://t.co/XXkRbT45si  https://t.co/fIwBo8RA1t,en,99,671,3056,[],76400
1.50964e+18,4/1/2022,0:02:56,uaweapons,#Ukraine: It appears that this wreckage belongs to a Russian Mi-8AMTSh assault helicopter with a tail number of RF-91882.  https://t.co/UjIrRymxB9  https://t.co/bHoXo4Qw0h,en,17,191,1631,['ukraine'],40775
1.50964e+18,4/1/2022,0:04:41,nexta_tv,"The U.S. Department of Commerce is about to add 120 Russian and Belarusian entities to the list of restricted entities.  These companies or organizations can no longer receive U.S. advanced technology without a license, request for which will be denied in most, if not all, cases.",en,34,259,1794,[],44850
1.50964e+18,4/1/2022,0:08:17,kyivindependent,"??Zelensky in a recent address to Ukrainians:  ""Whatever happens, we all have to think about the future, about what Ukraine will be like after this war, what our lives will be like because this is a fight for our future.""",en,212,2937,20493,[],512325
1.50964e+18,4/1/2022,0:09:52,uaweapons,"#Ukraine: Even more losses from this serious ambush carried out by Ukrainian forces against a Russian convoy in #Kyiv Oblast: seen in these images a T-72B Obr. 1989, another 2x BMP-2 and a T-72B tank.  https://t.co/1IaSMuTCza",en,20,201,1385,"['ukraine', 'kyiv']",34625
1.50964e+18,4/1/2022,0:09:53,uaweapons,"Another T-72 variant, another BMP-2. A T-72B Obr. 1989 was also captured, but we have already posted that particular tank.  https://t.co/vTKuazd0SS  https://t.co/VcH1UklKSC",en,6,99,973,[],24325
1.50964e+18,4/1/2022,0:14:06,kyivindependent,"??1,458 Ukrainians evacuated from hot spots on March 31.  According to Deputy Prime Minister Iryna Vereshchuk, 631 people were evacuated from besieged Mariupol to Zaporizhzhia. The rest were evacuated from Berdiansk, Enerhodar, and other cities in Zaporizhzhia Oblast.",en,51,545,3422,[],85550
1.50964e+18,4/1/2022,0:16:48,uaweapons,"#Ukraine: Another Ukrainian ambush against Russian forces, this time in the vicinity of #Chernihiv. We can see a 152mm 2S19 Msta-S SPG and a T-72B destroyed, a damaged MT-LB and a rare PPRU-1 ""Ovod-M-SV"" (mobile air target reconnaissance &amp; command center) captured.  https://t.co/9wWbeXJPmu",en,34,325,2487,"['ukraine', 'chernihiv']",62175
1.50964e+18,4/1/2022,0:16:50,uaweapons,A T-72B tank and a pontoon bridge were captured and destroyed respectively too.  https://t.co/0WduDkH3Ti,en,12,154,1417,[],35425
1.50964e+18,4/1/2022,0:20:42,uaweapons,"@5spdvr6 There is much, much, much more to come.",en,3,0,17,[],425
1.50964e+18,4/1/2022,0:23:16,kyivindependent,??Biden: 'Open question' whether Putin is fully informed on his militarys performance in Ukraine.  U.S. President Joe Biden said that Russian President Vladimir Putin may have already fired some of his advisers or placed them under house arrest.,en,206,1016,6811,[],170275
1.50964e+18,4/1/2022,0:25:50,uaweapons,"#Ukraine: In #Kherson Oblast, a Russian BMP-2 was damaged but recovered by UA troops for repair and reuse.  https://t.co/ROLCSM84gf",en,16,200,1834,"['ukraine', 'kherson']",45850
1.50964e+18,4/1/2022,0:28:17,ralee85,UAV footage reportedly showing dug in Russian vehicles on fire.   https://t.co/ziFvmDfeuC  https://t.co/GG1QnLd2hl,en,16,76,520,[],13000
1.50964e+18,4/1/2022,0:29:35,thestudyofwar,Today's control-of-terrain #maps for the #Russian invasion of #Ukraine from @TheStudyofWar and @criticalthreats. We've added a map dedicated to the #Luhansk front in the east.  https://t.co/SssuixcSsB,en,21,265,642,"['maps', 'russian', 'ukraine', 'luhansk']",16050
1.50964e+18,4/1/2022,0:29:53,ralee85,Damaged or destroyed Russian trucks and BM-21 Grad MLRS. 2/  https://t.co/ziFvmDfeuC  https://t.co/UQ8A0pyprz,en,14,70,482,[],12050
1.50965e+18,4/1/2022,0:37:20,ralee85,A captured Russian T-72B3 tank.   https://t.co/zvXoKs7tzf  https://t.co/6kgVfjqRKe,en,5,84,640,[],16000
1.50965e+18,4/1/2022,0:42:33,uaweapons,"#Ukraine: A damaged Russian T-72B3 was damaged and recovered by Ukrainian forces, likely approx 1 week ago, with a fuel truck damaged.  https://t.co/1NwqNTS0s4",en,9,213,2059,['ukraine'],51475
1.50965e+18,4/1/2022,0:46:29,uaweapons,"#Ukraine: During Ukrainian advances West of #Kyiv, a Russian BMP-2 and a supply truck were destroyed.  https://t.co/AKZgk9MGW5",en,16,157,1515,"['ukraine', 'kyiv']",37875
1.50965e+18,4/1/2022,0:58:06,uaweapons,"#Ukraine: Here is video from this position in #Kyiv Oblast, showing the sheer level of destruction. There is little here that hasn't been already posted, apart from one of the T-72B tanks and possibly a few of the trucks.  https://t.co/J1bQR5iZF0",en,22,244,1423,"['ukraine', 'kyiv']",35575
1.50965e+18,4/1/2022,0:58:13,ralee85,@Malice_Arms Yeah that makes more sense. I couldn't ID it.,en,0,0,1,[],25
1.50965e+18,4/1/2022,1:01:15,oalexanderdk,"I'm sorry, what?   ""pilots can learn to fly them in 2-3 weeks"" Fly, sure. Be combat effective?  No way.   Let's not forget it would require advanced understanding of entirely different weapons, radars and other systems.   Not to mention the months of ground crew training required",en,20,7,92,[],2300
1.50965e+18,4/1/2022,1:01:27,uaweapons,"#Ukraine: A Russian BMP variant, utterly obliterated, was filmed by advancing Ukrainian troops, likely in #Kyiv Oblast.  https://t.co/dHr7LaWEkn",en,97,466,3810,"['ukraine', 'kyiv']",95250
1.50965e+18,4/1/2022,1:02:03,oalexanderdk,@UAWeapons That will buff out.,en,3,1,57,[],1425
1.50965e+18,4/1/2022,1:02:14,nexta_tv,Volodymyr Zelenskyy stripped two generals of their ranks  The former heads of the SSU Internal Security Directorate Andrei Naumov and the SSU Directorate in #Kherson #Oblast Serhiy Krivoruchko were stripped of their ranks.  https://t.co/s5JKEoYJAT,en,130,411,2936,"['kherson', 'oblast']",73400
1.50965e+18,4/1/2022,1:08:18,uaweapons,#Ukraine: Another Russian BTR-82A lost during Ukrainian advances in #Kyiv Oblast.  https://t.co/fqZGgSmtyr,en,4,151,1517,"['ukraine', 'kyiv']",37925
1.50965e+18,4/1/2022,1:11:55,uaweapons,#Ukraine: A Russian BMD-4M captured during fighting W of #Kyiv; notice the damage.  https://t.co/rRSMUakES5,en,87,451,4527,"['ukraine', 'kyiv']",113175
1.50966e+18,4/1/2022,1:14:03,uaweapons,"#Ukraine: Another Russian BTR-82A destroyed during fighting in Nova Basan, which UA forces retook.  https://t.co/5zHIWSj5WE",en,15,200,1871,['ukraine'],46775
1.50966e+18,4/1/2022,1:22:53,uaweapons,#Ukraine: A destroyed Russian KamAZ-63968 Typhoon-K MRAP in #Kyiv Oblast.  https://t.co/zvSxasWloo,en,23,299,2918,"['ukraine', 'kyiv']",72950
1.50966e+18,4/1/2022,1:23:23,uaweapons,#Ukraine: Some previously unseen Ukrainian losses on the eastern front - a T-64BV tank and BMP-1 infantry fighting vehicle.  https://t.co/wbU7d2Vp2I,en,18,78,636,['ukraine'],15900
1.50966e+18,4/1/2022,1:26:28,nexta_tv,#Ukrainian Armed Forces liberated 11 settlements in the #Kherson region and seized trophy equipment.  https://t.co/FHzK3pmJ1A,en,46,532,3480,"['ukrainian', 'kherson']",87000
1.50966e+18,4/1/2022,1:28:37,uaweapons,"#Ukraine: And three more BTR-82A armored personnel carriers were captured by the Ukrainian army in now UA-controlled Nova Basan, #Chernihiv Oblast.  https://t.co/Em8WQdoXU6",en,19,230,1965,"['ukraine', 'chernihiv']",49125
1.50966e+18,4/1/2022,1:36:50,uaweapons,"#Ukraine: The Ukrainian forces destroyed a Russian BMP-2 infantry fighting vehicle, BTR-80 APC and pretty rare BREM-Ch armored recovery vehicle in #Kyiv-#Chernihiv area. An Italian Iveco LMV ""Rys"" infantry mobility vehicle was captured as well.  https://t.co/9xMNQ87rSS",en,26,280,2351,"['ukraine', 'kyiv', 'chernihiv']",58775
1.50966e+18,4/1/2022,1:45:58,kylejglen,@EmmetMcnamara The ai sounds like ay,en,1,0,1,[],25
1.50966e+18,4/1/2022,1:50:59,uaweapons,"#Ukraine: It appears that this Russian multiple rocket launcher, abandoned in #Kyiv Oblast, is in fact a more advanced and modern Tornado-G MLRS. These systems were adopted by the Russian army only in 2013.  (h/t @Blue_Sauron)  https://t.co/Ve86exgfJG  https://t.co/JBk3g82Q4S",en,46,483,2802,"['ukraine', 'kyiv']",70050
1.50966e+18,4/1/2022,1:51:12,kyivindependent,"""When wounded Ukrainian soldiers came in, the hospital staff put them in civilian clothes, gave them fake name tags, and hid their IDs so they wouldnt become targets if Russians burst in.""   https://t.co/EF76OzLuhM",en,338,1556,8609,[],215225
1.50967e+18,4/1/2022,1:59:23,thestudyofwar,"#Ukrainian forces successfully conducted local counterattacks around #Kyiv, towards #Sumy, and in #Kherson Oblast and will likely take further territoryparticularly northwest and east of Kyivin the coming days.  Read the full report:  https://t.co/8s4ZJt3jAb  https://t.co/LgDPtJkeRm",en,13,273,725,"['ukrainian', 'kyiv', 'sumy', 'kherson']",18125
1.50967e+18,4/1/2022,2:04:51,thestudyofwar,Immediate Items to Watch:  - #Russian reinforcements may enable a renewed Russian offensive through #Slovyansk. - Russian withdrawals from near #Kyiv and #Chernihiv will become significant if Russian troops begin to pull back from front-line positions.  https://t.co/8s4ZJt3jAb,en,1,33,111,"['russian', 'slovyansk', 'kyiv', 'chernihiv']",2775
1.50967e+18,4/1/2022,2:06:23,thestudyofwar,"#Kharkiv Update:  #Russian forces likely intend to advance southeast from around #Izyum to link up with Russian forces advancing west in #Luhansk Oblast, but damaged Russian units redeployed from northeastern #Ukraine will likely be of limited utility.  https://t.co/8s4ZJt3jAb",en,3,30,115,"['kharkiv', 'russian', 'izyum', 'luhansk', 'ukraine']",2875
1.50967e+18,4/1/2022,2:08:22,thestudyofwar,"#Kyiv Update:  #Ukrainian forces conducted several local counterattacks around Kyiv, in northeastern Ukraine, and toward #Kherson on March 31, successfully pressuring #Russian forces and seeking to disrupt ongoing Russian troop rotations.  https://t.co/8s4ZJsMgyb",en,4,45,173,"['kyiv', 'ukrainian', 'kherson', 'russian']",4325
1.50967e+18,4/1/2022,2:09:03,thestudyofwar,#Ukrainian forces northwest of #Kyiv pushed #Russian forces north of the E-40 highway and will likely assault Russian-held #Bucha and #Hostomel in the coming days.  https://t.co/8s4ZJt3jAb,en,3,18,87,"['ukrainian', 'kyiv', 'russian', 'bucha', 'hostomel']",2175
1.50967e+18,4/1/2022,2:09:30,uaweapons,"#Ukraine: Various previously unseen Russian losses in #Kyiv Oblast, such as another Vityaz DT-30 articulated tracked carrier, T-72B and T-72B Obr. 1989 tanks, and a Iveco LMV ""Rys""  https://t.co/f0p3fXKo5x",en,62,555,3973,"['ukraine', 'kyiv']",99325
1.50967e+18,4/1/2022,2:09:32,uaweapons,"Another ZU-23-4 ""Shilka"" SPAAG, T-72 variant, Comms truck, a transport truck with very special improvised armour...  https://t.co/gsGkADZAVI",en,30,155,1018,[],25450
1.50967e+18,4/1/2022,2:09:34,uaweapons,"Even more: R-166-0.5 signals vehicle (and transport truck), BMP-2, MT-LB.  https://t.co/TYccYzAMhr",en,17,204,1593,[],39825
1.50967e+18,4/1/2022,2:09:35,uaweapons,"Another comms/command truck, and fuel truck.  It simply doesn't seem to end. Thanks @Blue_Sauron for these images. We are heading away for the night, thank you for the support!  https://t.co/WDsTnEUsk4",en,14,189,1655,[],41375
1.50967e+18,4/1/2022,2:09:43,thestudyofwar,#Ukrainian forces exploited limited #Russian withdrawals east of #Brovary to retake territory across #Kyiv and #Chernihiv Oblasts.  https://t.co/8s4ZJt3jAb,en,2,20,108,"['ukrainian', 'russian', 'brovary', 'kyiv', 'chernihiv']",2700
1.50967e+18,4/1/2022,2:10:15,thestudyofwar,"#Ukrainian forces likely conducted counterattacks toward #Sumy in the past 24 hours as well, though ISW cannot independently confirm these reports.  https://t.co/8s4ZJt3jAb",en,2,16,93,"['ukrainian', 'sumy']",2325
1.50967e+18,4/1/2022,2:11:02,thestudyofwar,#Mariupol Update:  #Russian forces likely continued to advance in Mariupol on March 31.  https://t.co/8s4ZJt3jAb,en,2,31,99,"['mariupol', 'russian']",2475
1.50967e+18,4/1/2022,2:11:31,thestudyofwar,"#Donetsk and #Luhansk Oblasts Update:  #Ukrainian forces continued to repel #Russian assaults throughout Donetsk and Luhansk Oblasts, particularly concentrated on #Popasna and #Rubizhne, in the past 24 hours.  https://t.co/8s4ZJt3jAb",en,0,45,173,"['donetsk', 'luhansk', 'ukrainian', 'russian', 'popasna', 'rubizhne']",4325
1.50967e+18,4/1/2022,2:12:36,thestudyofwar,"#Kherson and Southern Advance Update:  #Ukrainian forces conducted successful counterattacks in several areas along the southern front on March 31. Ukrainian forces recaptured #Orlove, #Zagradivka, and #Kochubeyevka in northern Kherson Oblast.  https://t.co/8s4ZJt3jAb",en,10,69,232,"['kherson', 'ukrainian', 'orlove', 'zagradivka', 'kochubeyevka']",5800
1.50967e+18,4/1/2022,2:14:11,oalexanderdk,@DrEricDing Straight comparisons of number of cases is pointless when you don't account for influenza testing being 3x higher this year than previous years.  https://t.co/IeWYAfOR5C,en,1,1,5,[],125
1.50967e+18,4/1/2022,2:14:43,oalexanderdk,@Gab_H_R Straight comparisons of number of cases is pointless when you don't account for influenza testing being 3x higher this year than previous years.  https://t.co/K70F3PbGxw,en,1,0,11,[],275
1.50967e+18,4/1/2022,2:17:23,oalexanderdk,@Gab_H_R Positive percentage of influenza tests this year is still lower than previous years so far. A lot more are getting tested for influenza this year though than previous years.  https://t.co/oOxuBevfnA,en,0,0,10,[],250
1.50967e+18,4/1/2022,2:17:54,oalexanderdk,@DrEricDing Positive percentage of influenza tests this year is still lower than previous years so far. A lot more are getting tested for influenza this year though than previous years.  https://t.co/9lNsRNo4B7,en,0,2,4,[],100
1.50967e+18,4/1/2022,2:19:15,ralee85,This is incorrect. Russian Su-25 attack aircraft are almost exclusively flying at low altitudes (and on a daily basis in the Donbas) and there are several videos of Su-34 and Su-30SM doing the same.  https://t.co/kcNcZaelMa,en,28,118,526,[],13150
1.50967e+18,4/1/2022,2:24:08,oalexanderdk,Defense expert Sean Penn has spoken.   12 F-16/F-15s with pilots with 3 weeks of training (let's ignore all the other mission critical roles) would end the war in Ukraine.,en,17,15,103,[],2575
1.50967e+18,4/1/2022,2:28:35,oalexanderdk,Odds that he just came out of a pre-release screening of Top Gun: Maverick?,en,5,2,66,[],1650
1.50968e+18,4/1/2022,2:37:36,oalexanderdk,"@frozenearthworm Flying is one thing, being mission capable in a combat environment is another.   Completely different performance parameters, weapon systems, weapon envelopes, radar systems, multifunction displays and onboard computers just to name a few",en,1,0,8,[],200
1.50968e+18,4/1/2022,2:37:38,ralee85,"This is a misleading tweet. Russia does a biannual draft in the fall and spring, and the announcement today is standard. Not to mention, the guys who will get conscripted won't arrive at their units and be trained for months. It is unrelated to the war.",en,269,1348,7385,[],184625
1.50968e+18,4/1/2022,2:39:14,oalexanderdk,"@frozenearthworm Add to this the requirements for training of all mission critical ground crew, from maintenance on a completely new airframe to air weapons specialists on completely new ordinance.",en,1,0,6,[],150
1.50968e+18,4/1/2022,2:41:47,ralee85,"Russian spetsnaz serviceman in Kherson, presumably Rosgvardia.  https://t.co/muZxTzg7gH  https://t.co/bDLRkRFNRZ",en,106,178,1456,[],36400
1.50968e+18,4/1/2022,2:44:14,oalexanderdk,"@frozenearthworm A couple of months at a bare minimum. Though the ground crew would probably take just as long if not longer to train, especially maintenance with no experienced personel on hand.",en,2,0,3,[],75
1.50987e+18,4/1/2022,15:16:59,the_lookout_n,This one is wonderful!,en,2,11,51,[],1275
1.50987e+18,4/1/2022,15:18:08,uaweapons,"#Ukraine: An Mi-28N of the Russian Air Force was shot down by a direct hit from a MANPADS over #Luhansk Oblast today. Reportedly, the crew survived.  https://t.co/ogLTpoAL7O",en,284,1722,10263,"['ukraine', 'luhansk']",256575
1.50987e+18,4/1/2022,15:20:33,uaweapons,"Here is video from the crash site showing parts of the Helicopter.  A Ka-52 (another attack helicopter type) was also operating at the same time, providing support to Russian forces, but was unharmed.  https://t.co/Izv8nl2uUQ",en,28,343,2431,[],60775
1.50987e+18,4/1/2022,15:45:53,uaweapons,"#Ukraine: A Russian Tigr-M IMV and transport were ambushed by Ukrainian forces recently, with both destroyed and the occupants killed.  https://t.co/Z4u0bD6lBu",en,28,224,2119,['ukraine'],52975
1.50988e+18,4/1/2022,15:54:21,uaweapons,"#Ukraine: Further previously unseen Russian losses in Malaya Rohan, #Kharkiv Oblast: a T-72B Obr 1989 and T-72B tanks, R-149BMR command and signal vehicle, and MT-LB.  https://t.co/PyDpzQnO2w",en,22,293,2418,"['ukraine', 'kharkiv']",60450
1.50988e+18,4/1/2022,15:54:23,uaweapons,"Further losses in the area: A T-72B3, another BTR-82A, a T-72B variant (Thank you @Danspiun for these 3 pics)  https://t.co/B6HweF0thm",en,5,127,1097,[],27425
1.50988e+18,4/1/2022,15:56:12,nexta_tv,??The European Commissioner for Justice allowed the use of confiscated property of #EU sanctioned individuals to rebuild #Ukraine or pay compensation  https://t.co/wdjQ5dRsXf,en,79,661,3946,"['eu', 'ukraine']",98650
1.50988e+18,4/1/2022,15:58:55,nexta_tv,?? The Liberal Democratic Party of #Russia is planning to submit to the State Duma a draft statement recognizing the genocide of #Russians in #Ukraine since 2014  https://t.co/pdom2xRktJ,en,148,308,2049,"['russia', 'russians', 'ukraine']",51225
1.50988e+18,4/1/2022,15:59:29,uaweapons,"@OSINTua @Danspiun Same tank, but it's a B3.",en,0,2,18,[],450
1.50988e+18,4/1/2022,16:00:04,nexta_tv,"#Germany has suspended cooperation with #Russia and #Belarus in the tax field.  This is reported by the newspaper Der Spiegel, citing the head of the Ministry of Finance.  https://t.co/w5FCTJvKSm",en,27,222,1670,"['germany', 'russia', 'belarus']",41750
1.50988e+18,4/1/2022,16:08:27,uaweapons,"#Ukraine: In Sloboda, #Kyiv Oblast, two Russian T-72B3 tanks were captured by the Ukrainian army in decent condition.  https://t.co/ZM4HufRmIH",en,19,223,2338,"['ukraine', 'kyiv']",58450
1.50988e+18,4/1/2022,16:09:04,uaweapons,@Arslon_Xudosi Another transport truck of the Russian Army was lost here.  https://t.co/KtGttXwyuX,en,7,90,1141,[],28525
1.50988e+18,4/1/2022,16:13:38,uaweapons,"#Ukraine: Two Ukrainian S-300PS 5P85S/D SAM TELs were claimed to be hit by precise Russian indirect fire.   However, the size of the vehicles and the lack of radar may mean another system (Such as an MRL) was actually hit- we cannot conclusively verify what was struck.  https://t.co/o6nx44DX3U",en,23,98,598,['ukraine'],14950
1.50988e+18,4/1/2022,16:26:10,uaweapons,"#Ukraine: A destroyed Russian BMD-4M, somewhere in the South. As can be seen, it seems the ammo inside detonated.  https://t.co/vlabjOdk9n",en,42,221,2497,['ukraine'],62425
1.50989e+18,4/1/2022,16:31:04,nexta_tv,It is reported that #Bucha has been liberated from the occupants and is under the control of the AFU.  https://t.co/VgrNFmwwAj,en,26,314,2971,['bucha'],74275
1.50989e+18,4/1/2022,16:31:47,nexta_tv,#Borodyanka has also been liberated.  https://t.co/5LrRIsJgZo,en,29,292,3064,['borodyanka'],76600
1.50989e+18,4/1/2022,16:37:06,uaweapons,"#Ukraine: During the retreat from areas near #Kyiv, a Russian T-72 tank was claimed to have hit another Russian BMP, in a case of friendly fire, seen here from a UA-operated drone.  However, we cannot verify precisely to whom the BMP belonged.  https://t.co/KUwNNKd2ys",en,63,365,2519,"['ukraine', 'kyiv']",62975
1.50989e+18,4/1/2022,16:49:03,nexta_tv,"Arestovich commented on the situation in #Belgorod region  ""The Russian leadership is responsible for what happens on the territory of the #Russian Federation, and they need to figure out what happened in Belgorod.""  https://t.co/N6iaU7fZwx",en,63,229,1748,"['belgorod', 'russian']",43700
1.50989e+18,4/1/2022,16:49:57,uaweapons,#Ukraine: The results of a claimed Ukrainian Special Forces Ambush; a destroyed T-72B and BMP-2 of the Russian Army.  https://t.co/nYmFBVzKHT,en,21,253,2422,['ukraine'],60550
1.50989e+18,4/1/2022,16:51:01,uaweapons,#Ukraine: The 58th Independent Motorized Infantry Brigade of the Ukrainian Army destroyed another supply truck of the Russian Army in recent days.  https://t.co/qiHftpebaA,en,7,132,1671,['ukraine'],41775
1.50989e+18,4/1/2022,16:56:08,uaweapons,"#Ukraine: The Ukrainian army captured a Russian BTR-ZD ""Skrezhet"" airborne air defense vehicle and at least four supply trucks. As claimed, they were abandoned by the retreating Russian forces.  https://t.co/gi43kN59pz",en,74,610,4277,['ukraine'],106925
1.5099e+18,4/1/2022,17:10:20,nexta_tv,"According to preliminary calculations, at least $10 billion will be needed to restore the city's infrastructure in #Mariupol.  https://t.co/AhSM1tBBKn",en,44,181,980,['mariupol'],24500
1.5099e+18,4/1/2022,17:16:27,uaweapons,"#Ukraine: Further losses by the Russian army: an MT-LB ambulance and damaged TMM-3 bridgelayer, #Chernihiv Oblast.  https://t.co/dG0Tg9vNmM",en,17,219,2144,"['ukraine', 'chernihiv']",53600
1.5099e+18,4/1/2022,17:45:19,nexta_tv,"#Russian propagandist Andrei Babitsky died in Donetsk  Before #Euromaidan, Babitsky worked for Radio Svoboda, but then he supported the annexation of #Crimea, got involved with pro-Kremlin publications, and moved to live in separatist-controlled #Donetsk.  https://t.co/maNXZq8hok",en,192,442,3466,"['russian', 'euromaidan', 'crimea', 'donetsk']",86650
1.50991e+18,4/1/2022,17:48:06,nexta_tv,#Ukrainian Armed Forces shot down a #Russian military helicopter in the Luhansk region using a portable anti-aircraft missile system.  https://t.co/jJvzdhCupl,en,93,403,3578,"['ukrainian', 'russian']",89450
1.50991e+18,4/1/2022,17:49:16,uaweapons,#Ukraine: A Russian BM-21 Grad multiple rocket launcher and more than 70 9M28F Grad rockets were captured by the Ukrainian troops.  https://t.co/2Tox60LysK,en,200,1019,9368,['ukraine'],234200
1.50991e+18,4/1/2022,17:53:56,nexta_tv,"New adventures of #Russian looters in #Ukraine  They were taking home gifts stolen from Ukrainian homes and stores - children's toys, frying pans, bicycles and fishing rods.  https://t.co/BNao2uFXi7",en,271,1208,3944,"['russian', 'ukraine']",98600
